TEST,gs://tomato_disease_uwin2/test/bacterial_spot/Bs100_mirror.jpg,tomato_leaf,bacterial_spot
TEST,gs://tomato_disease_uwin2/test/bacterial_spot/Bs100_mirror_vertical.jpg,tomato_leaf,bacterial_spot
TEST,gs://tomato_disease_uwin2/test/bacterial_spot/Bs102_hight.jpg,tomato_leaf,bacterial_spot
TEST,gs://tomato_disease_uwin2/test/bacterial_spot/Bs103_change_90.jpg,tomato_leaf,bacterial_spot
TEST,gs://tomato_disease_uwin2/test/bacterial_spot/Bs103_mirror_vertical.jpg,tomato_leaf,bacterial_spot
TEST,gs://tomato_disease_uwin2/test/bacterial_spot/Bs104.JPG,tomato_leaf,bacterial_spot
TEST,gs://tomato_disease_uwin2/test/bacterial_spot/Bs104_lower.jpg,tomato_leaf,bacterial_spot
TEST,gs://tomato_disease_uwin2/test/bacterial_spot/Bs105.JPG,tomato_leaf,bacterial_spot
TEST,gs://tomato_disease_uwin2/test/bacterial_spot/Bs105_change_270.jpg,tomato_leaf,bacterial_spot
TEST,gs://tomato_disease_uwin2/test/bacterial_spot/Bs105_change_90.jpg,tomato_leaf,bacterial_spot
TEST,gs://tomato_disease_uwin2/test/bacterial_spot/Bs105_mirror_vertical.jpg,tomato_leaf,bacterial_spot
TEST,gs://tomato_disease_uwin2/test/bacterial_spot/Bs106.JPG,tomato_leaf,bacterial_spot
TEST,gs://tomato_disease_uwin2/test/bacterial_spot/Bs106_change_180.jpg,tomato_leaf,bacterial_spot
TEST,gs://tomato_disease_uwin2/test/bacterial_spot/Bs106_mirror.jpg,tomato_leaf,bacterial_spot
TEST,gs://tomato_disease_uwin2/test/bacterial_spot/Bs107_hight.jpg,tomato_leaf,bacterial_spot
TEST,gs://tomato_disease_uwin2/test/bacterial_spot/Bs107_lower.jpg,tomato_leaf,bacterial_spot
TEST,gs://tomato_disease_uwin2/test/bacterial_spot/Bs108_change_180.jpg,tomato_leaf,bacterial_spot
TEST,gs://tomato_disease_uwin2/test/bacterial_spot/Bs108_lower.jpg,tomato_leaf,bacterial_spot
TEST,gs://tomato_disease_uwin2/test/bacterial_spot/Bs109.JPG,tomato_leaf,bacterial_spot
TEST,gs://tomato_disease_uwin2/test/bacterial_spot/Bs109_change_90.jpg,tomato_leaf,bacterial_spot
TEST,gs://tomato_disease_uwin2/test/bacterial_spot/Bs110_change_90.jpg,tomato_leaf,bacterial_spot
TEST,gs://tomato_disease_uwin2/test/bacterial_spot/Bs11_change_270.jpg,tomato_leaf,bacterial_spot
TEST,gs://tomato_disease_uwin2/test/bacterial_spot/Bs11_hight.jpg,tomato_leaf,bacterial_spot
TEST,gs://tomato_disease_uwin2/test/bacterial_spot/Bs12_lower.jpg,tomato_leaf,bacterial_spot
TEST,gs://tomato_disease_uwin2/test/bacterial_spot/Bs12_mirror_vertical.jpg,tomato_leaf,bacterial_spot
TEST,gs://tomato_disease_uwin2/test/bacterial_spot/Bs13_change_270.jpg,tomato_leaf,bacterial_spot
TEST,gs://tomato_disease_uwin2/test/bacterial_spot/Bs14.JPG,tomato_leaf,bacterial_spot
TEST,gs://tomato_disease_uwin2/test/bacterial_spot/Bs14_mirror_vertical.jpg,tomato_leaf,bacterial_spot
TEST,gs://tomato_disease_uwin2/test/bacterial_spot/Bs15.JPG,tomato_leaf,bacterial_spot
TEST,gs://tomato_disease_uwin2/test/bacterial_spot/Bs16_change_180.jpg,tomato_leaf,bacterial_spot
TEST,gs://tomato_disease_uwin2/test/bacterial_spot/Bs16_change_90.jpg,tomato_leaf,bacterial_spot
TEST,gs://tomato_disease_uwin2/test/bacterial_spot/Bs17_hight.jpg,tomato_leaf,bacterial_spot
TEST,gs://tomato_disease_uwin2/test/bacterial_spot/Bs17_lower.jpg,tomato_leaf,bacterial_spot
TEST,gs://tomato_disease_uwin2/test/bacterial_spot/Bs17_mirror_vertical.jpg,tomato_leaf,bacterial_spot
TEST,gs://tomato_disease_uwin2/test/bacterial_spot/Bs18_change_180.jpg,tomato_leaf,bacterial_spot
TEST,gs://tomato_disease_uwin2/test/bacterial_spot/Bs18_change_270.jpg,tomato_leaf,bacterial_spot
TEST,gs://tomato_disease_uwin2/test/bacterial_spot/Bs18_mirror_vertical.jpg,tomato_leaf,bacterial_spot
TEST,gs://tomato_disease_uwin2/test/bacterial_spot/Bs19_change_90.jpg,tomato_leaf,bacterial_spot
TEST,gs://tomato_disease_uwin2/test/bacterial_spot/Bs19_lower.jpg,tomato_leaf,bacterial_spot
TEST,gs://tomato_disease_uwin2/test/bacterial_spot/Bs19_mirror_vertical.jpg,tomato_leaf,bacterial_spot
TEST,gs://tomato_disease_uwin2/test/bacterial_spot/Bs1_change_270.jpg,tomato_leaf,bacterial_spot
TEST,gs://tomato_disease_uwin2/test/bacterial_spot/Bs22_mirror.jpg,tomato_leaf,bacterial_spot
TEST,gs://tomato_disease_uwin2/test/bacterial_spot/Bs23_change_270.jpg,tomato_leaf,bacterial_spot
TEST,gs://tomato_disease_uwin2/test/bacterial_spot/Bs24.JPG,tomato_leaf,bacterial_spot
TEST,gs://tomato_disease_uwin2/test/bacterial_spot/Bs24_mirror.jpg,tomato_leaf,bacterial_spot
TEST,gs://tomato_disease_uwin2/test/bacterial_spot/Bs25.JPG,tomato_leaf,bacterial_spot
TEST,gs://tomato_disease_uwin2/test/bacterial_spot/Bs25_change_180.jpg,tomato_leaf,bacterial_spot
TEST,gs://tomato_disease_uwin2/test/bacterial_spot/Bs25_change_90.jpg,tomato_leaf,bacterial_spot
TEST,gs://tomato_disease_uwin2/test/bacterial_spot/Bs26_lower.jpg,tomato_leaf,bacterial_spot
TEST,gs://tomato_disease_uwin2/test/bacterial_spot/Bs27_change_270.jpg,tomato_leaf,bacterial_spot
TEST,gs://tomato_disease_uwin2/test/bacterial_spot/Bs27_hight.jpg,tomato_leaf,bacterial_spot
TEST,gs://tomato_disease_uwin2/test/bacterial_spot/Bs28_change_270.jpg,tomato_leaf,bacterial_spot
TEST,gs://tomato_disease_uwin2/test/bacterial_spot/Bs28_lower.jpg,tomato_leaf,bacterial_spot
TEST,gs://tomato_disease_uwin2/test/bacterial_spot/Bs2_hight.jpg,tomato_leaf,bacterial_spot
TEST,gs://tomato_disease_uwin2/test/bacterial_spot/Bs30_change_180.jpg,tomato_leaf,bacterial_spot
TEST,gs://tomato_disease_uwin2/test/bacterial_spot/Bs30_change_90.jpg,tomato_leaf,bacterial_spot
TEST,gs://tomato_disease_uwin2/test/bacterial_spot/Bs31.JPG,tomato_leaf,bacterial_spot
TEST,gs://tomato_disease_uwin2/test/bacterial_spot/Bs31_lower.jpg,tomato_leaf,bacterial_spot
TEST,gs://tomato_disease_uwin2/test/bacterial_spot/Bs31_mirror.jpg,tomato_leaf,bacterial_spot
TEST,gs://tomato_disease_uwin2/test/bacterial_spot/Bs33.JPG,tomato_leaf,bacterial_spot
TEST,gs://tomato_disease_uwin2/test/bacterial_spot/Bs33_change_180.jpg,tomato_leaf,bacterial_spot
TEST,gs://tomato_disease_uwin2/test/bacterial_spot/Bs33_lower.jpg,tomato_leaf,bacterial_spot
TEST,gs://tomato_disease_uwin2/test/bacterial_spot/Bs33_mirror.jpg,tomato_leaf,bacterial_spot
TEST,gs://tomato_disease_uwin2/test/bacterial_spot/Bs36.JPG,tomato_leaf,bacterial_spot
TEST,gs://tomato_disease_uwin2/test/bacterial_spot/Bs36_mirror.jpg,tomato_leaf,bacterial_spot
TEST,gs://tomato_disease_uwin2/test/bacterial_spot/Bs37_change_180.jpg,tomato_leaf,bacterial_spot
TEST,gs://tomato_disease_uwin2/test/bacterial_spot/Bs38.JPG,tomato_leaf,bacterial_spot
TEST,gs://tomato_disease_uwin2/test/bacterial_spot/Bs38_change_180.jpg,tomato_leaf,bacterial_spot
TEST,gs://tomato_disease_uwin2/test/bacterial_spot/Bs39_change_270.jpg,tomato_leaf,bacterial_spot
TEST,gs://tomato_disease_uwin2/test/bacterial_spot/Bs39_change_90.jpg,tomato_leaf,bacterial_spot
TEST,gs://tomato_disease_uwin2/test/bacterial_spot/Bs39_hight.jpg,tomato_leaf,bacterial_spot
TEST,gs://tomato_disease_uwin2/test/bacterial_spot/Bs3_hight.jpg,tomato_leaf,bacterial_spot
TEST,gs://tomato_disease_uwin2/test/bacterial_spot/Bs40_hight.jpg,tomato_leaf,bacterial_spot
TEST,gs://tomato_disease_uwin2/test/bacterial_spot/Bs41.JPG,tomato_leaf,bacterial_spot
TEST,gs://tomato_disease_uwin2/test/bacterial_spot/Bs41_change_270.jpg,tomato_leaf,bacterial_spot
TEST,gs://tomato_disease_uwin2/test/bacterial_spot/Bs42_change_90.jpg,tomato_leaf,bacterial_spot
TEST,gs://tomato_disease_uwin2/test/bacterial_spot/Bs42_hight.jpg,tomato_leaf,bacterial_spot
TEST,gs://tomato_disease_uwin2/test/bacterial_spot/Bs42_mirror_vertical.jpg,tomato_leaf,bacterial_spot
TEST,gs://tomato_disease_uwin2/test/bacterial_spot/Bs44.JPG,tomato_leaf,bacterial_spot
TEST,gs://tomato_disease_uwin2/test/bacterial_spot/Bs45_change_180.jpg,tomato_leaf,bacterial_spot
TEST,gs://tomato_disease_uwin2/test/bacterial_spot/Bs45_change_270.jpg,tomato_leaf,bacterial_spot
TEST,gs://tomato_disease_uwin2/test/bacterial_spot/Bs45_mirror.jpg,tomato_leaf,bacterial_spot
TEST,gs://tomato_disease_uwin2/test/bacterial_spot/Bs46_change_90.jpg,tomato_leaf,bacterial_spot
TEST,gs://tomato_disease_uwin2/test/bacterial_spot/Bs47.JPG,tomato_leaf,bacterial_spot
TEST,gs://tomato_disease_uwin2/test/bacterial_spot/Bs47_change_180.jpg,tomato_leaf,bacterial_spot
TEST,gs://tomato_disease_uwin2/test/bacterial_spot/Bs47_hight.jpg,tomato_leaf,bacterial_spot
TEST,gs://tomato_disease_uwin2/test/bacterial_spot/Bs48.JPG,tomato_leaf,bacterial_spot
TEST,gs://tomato_disease_uwin2/test/bacterial_spot/Bs48_hight.jpg,tomato_leaf,bacterial_spot
TEST,gs://tomato_disease_uwin2/test/bacterial_spot/Bs48_mirror.jpg,tomato_leaf,bacterial_spot
TEST,gs://tomato_disease_uwin2/test/bacterial_spot/Bs49.JPG,tomato_leaf,bacterial_spot
TEST,gs://tomato_disease_uwin2/test/bacterial_spot/Bs49_change_180.jpg,tomato_leaf,bacterial_spot
TEST,gs://tomato_disease_uwin2/test/bacterial_spot/Bs49_hight.jpg,tomato_leaf,bacterial_spot
TEST,gs://tomato_disease_uwin2/test/bacterial_spot/Bs4_mirror_vertical.jpg,tomato_leaf,bacterial_spot
TEST,gs://tomato_disease_uwin2/test/bacterial_spot/Bs50_change_90.jpg,tomato_leaf,bacterial_spot
TEST,gs://tomato_disease_uwin2/test/bacterial_spot/Bs51.JPG,tomato_leaf,bacterial_spot
TEST,gs://tomato_disease_uwin2/test/bacterial_spot/Bs52.JPG,tomato_leaf,bacterial_spot
TEST,gs://tomato_disease_uwin2/test/bacterial_spot/Bs53.JPG,tomato_leaf,bacterial_spot
TEST,gs://tomato_disease_uwin2/test/bacterial_spot/Bs55_lower.jpg,tomato_leaf,bacterial_spot
TEST,gs://tomato_disease_uwin2/test/bacterial_spot/Bs56_change_180.jpg,tomato_leaf,bacterial_spot
TEST,gs://tomato_disease_uwin2/test/bacterial_spot/Bs56_change_90.jpg,tomato_leaf,bacterial_spot
TEST,gs://tomato_disease_uwin2/test/bacterial_spot/Bs57_hight.jpg,tomato_leaf,bacterial_spot
TEST,gs://tomato_disease_uwin2/test/bacterial_spot/Bs58_hight.jpg,tomato_leaf,bacterial_spot
TEST,gs://tomato_disease_uwin2/test/bacterial_spot/Bs58_mirror_vertical.jpg,tomato_leaf,bacterial_spot
TEST,gs://tomato_disease_uwin2/test/bacterial_spot/Bs59_lower.jpg,tomato_leaf,bacterial_spot
TEST,gs://tomato_disease_uwin2/test/bacterial_spot/Bs5_change_270.jpg,tomato_leaf,bacterial_spot
TEST,gs://tomato_disease_uwin2/test/bacterial_spot/Bs5_change_90.jpg,tomato_leaf,bacterial_spot
TEST,gs://tomato_disease_uwin2/test/bacterial_spot/Bs5_lower.jpg,tomato_leaf,bacterial_spot
TEST,gs://tomato_disease_uwin2/test/bacterial_spot/Bs60.JPG,tomato_leaf,bacterial_spot
TEST,gs://tomato_disease_uwin2/test/bacterial_spot/Bs60_hight.jpg,tomato_leaf,bacterial_spot
TEST,gs://tomato_disease_uwin2/test/bacterial_spot/Bs60_mirror.jpg,tomato_leaf,bacterial_spot
TEST,gs://tomato_disease_uwin2/test/bacterial_spot/Bs61_mirror_vertical.jpg,tomato_leaf,bacterial_spot
TEST,gs://tomato_disease_uwin2/test/bacterial_spot/Bs62_change_180.jpg,tomato_leaf,bacterial_spot
TEST,gs://tomato_disease_uwin2/test/bacterial_spot/Bs62_change_270.jpg,tomato_leaf,bacterial_spot
TEST,gs://tomato_disease_uwin2/test/bacterial_spot/Bs63.JPG,tomato_leaf,bacterial_spot
TEST,gs://tomato_disease_uwin2/test/bacterial_spot/Bs63_change_90.jpg,tomato_leaf,bacterial_spot
TEST,gs://tomato_disease_uwin2/test/bacterial_spot/Bs63_lower.jpg,tomato_leaf,bacterial_spot
